"TOKEN";"REFTEXT"
"OHHMBXERKB";"SK-321. Panzer"
"OHHVIRDACN";"14-5-5 Baa"
"OHIBFJOAGQ";"HQ-VII. Corps"
"OHIDOSNHAC";"4-2-52y Gv. Art."
"OHIDUBQNQW";"HQ-4-10th Armored"
"OHOKRFXICB";"2-FJB 251"
"OHUDKVKRKN";"SK-GeWa9"
"OHUEHDVZKV";"A-512th TFS"
"OHUFWINFQN";"2-1-26y TP"
"OHWFTZVRSL";"3-88. Geb.Sicherungs"
"OHWUCYQSDK";"Kom-3-308-y Art. Brig."
"OHXPCOMMKG";"I-3-67th Armored"
"OHYFZZQOII";"3-340. Pionier"
"OHZGETJCCM";"3-25 br"
"OIARREGLWV";"EM-12e Cuirassiers"
"OIBLGWLVOK";"III. Esk./40. PLMB"
"OIDKIRWWTZ";"2-7. Aufklärer Bat."
"OIGLEVYPKW";"4-202. Pz.Gren."
"OIKTSKNOFV";"2-2-26y TP"
"OILAMGURXC";"4-192. Pz.Gren."
"OIMJVVSXOZ";"HQ-2-6th Helo."
"OIRPCBHXPJ";"3-5-y Razv. Bat."
"OIUCVDPVFM";"3-812-VKK 253"
"OIZRSUFGNN";"7-3-MSR27"
"OJEVVRBKLF";"B-3 Field Rgt. RHA"
"OJFUNLUBZH";"2-Res.MSB 23"
"OJHFBCXACI";"3-1-65. msp"
"OJHRXIPYKN";"Velitelství 2-57. msp"
"OJHXVOEYAY";"3-TkBat-265y GvMSP"
"OJJDEEBCDN";"3-1-248y GvMSP"
"OJKPRJGTBR";"1-1-244y GvTP"
"OJNPSEHWBS";"3-732. Jäger"
"OJNTADRYVK";"2-PB-MSR32"
"OJOVWYPCYL";"2-11-y Razv. Bat."
"OJPKYKYGDL";"2-4-42 pz"
"OJQIFNILFN";"4-262. Fallschirm."
"OJQPMHXWQV";"1-16 ksap"
"OJVIZILVOA";"3-GeWa11"
"OJZWIQGPOG";"SK-204. Panzer"
"OKBXLXWGJT";"2-PzB-MSR13"
"OKGUWFRGVY";"3-262. Fallschirm."
"OKMIACYNWU";"W-6-29th Field Art."
"OKMTWJLNQT";"PzPionier-Kie 300"
"OKQATPSXTM";"K-3-20th Field Art."
"OKSMDQIATH";"7-3-914y Art."
"OKSOBSDQXY";"SK-733. Jäger"
"OKVQXPTZAD";"18-6-34-ya Art. Brig."
"OKWFTLXDWU";"O-4-7th Mechanized"
"OKZCCQIHWF";"3-3-33 pz"
"OLBINFTMHK";"5-200. FlaRgt."
"OLELFOCRPF";"2-2-8. tp"
"OLERZSLDKP";"2-2-353y GvTP"
"OLFEFWSVAS";"SK-2-MSR14"
"OLJZEAHBGW";"3-31y Razv."
"OLLHZQDQYJ";"4-2-24 Bm"
"OLLKZJCWPB";"4-56 pśb"
"OLMWVQFLLY";"2-1-744y Art."
"OLROAMGUJI";"3-4y Gv. Razv."
"OLUPXIFJAC";"8 eś"
"OLVJOLXJDG";"9-3-23 Baa"
"OLVLIQWZKJ";"6-2-16y GvTP"
"OLVNPJQJUO";"1-38. FlaRak"
"OLXFXIBMJZ";"2-FJB41"
"OLXWNRJCIS";"HQ-2-1st Field Art."
"OMADNOUWEO";"4-FHT"
"OMAFBYDVRC";"2-TkBat-33y MSP"
"OMDPSVEHJI";"I,/Artillerie-Regiment 3"
"OMFKWYPVNZ";"Q-4-7th Field Art."
"OMHEZERHSM";"D-114 Afdva"
"OMHTQXJSLT";"1-2-23 pcz"
"OMJZBQDGQC";"5-2-35-ya GvDShB"
"OMKCTWIWLG";"6-2-36 pa"
"OMKYUKKELT";"3-4-32 pz"
"OMORVXUUPP";"7-35 ksap"
"OMPXSOYBTX";"A-317th Engineers"
"OMQXIULNHS";"4-42. RakArt.-Bat."
"OMRLFZYKAQ";"1-1-39 pa"
"OMRLTNCUNU";"4-77th Field Art. Bat."
"OMSQFPZBAW";"5-76 pcz"
"OMTFHKTDGQ";"1-1-302-y GvMSP"
"OMUYTIHOIE";"SK-AA1"
"OMUZWUJWLH";"2-223. Pz.Gren."
"OMXSSIXGWA";"1-1-27 pz"
"OMYFVFOGTU";"2-5e Chasseurs"
"OMYJAZSTBM";"2-742. Pionier"
"OMZJWPITWM";"SK-GeWa1"
"ONADLOLNTU";"1-14 pappanc"
"ONADQGIXJW";"3-1-15. tp"
"ONAHKHFAGN";"HQ-15e Artillerie"
"ONAKKKEALO";"4-242. Pz.Gren."
"ONDTICHTYC";"1-2-28 pz"
"ONGJBSKZDA";"DD-3-9 pa"
"ONHWDIYMPZ";"L-3-66th Armored"
"ONIFEJKEDH";"A-1-39th Armored"
"ONLPCBXPLH";"W-5-16th Mech. Inf."
"ONMHBZGTFQ";"2-1-Otd. MSB"
"ONOFKNPSNI";"Gurkha Coy. Sandhurst"
"ONRQSZAEXL";"SK-2-AR17"
"ONRVMNOOVE";"2-1-5 pz"
"ONTTOICEVY";"3-5 ksap"
"ONXJOLUJHZ";"1-3-18. tp"
"ONXZXTAGER";"B-1-44th ADA"
"ONZPPDYXFT";"HQ-8th Infantry Div."
"OOAMZGIPRZ";"2-FHT"
"OOICQXGDMZ";"115Provost Coy. RMP"
"OOKAZFDXOK";"HQ-VII,/TLI"
"OOLIUACFCJ";"7-3-MSR3"
"OOMSWIZGEJ";"4-231. GebJäger"
"OOPVPBVYAA";"3-TkBat-33y MSP"
"OOWHJWJMUQ";"1-2-63y GvTP"
"OPAFLHVEIW";"2-3-63. msp"
"OPBCKAYEJV";"3-2-28 pz"
"OPBQQLOJKS";"4-53. Pz.Gren."
"OPECPLOPYY";"Velitelství 5-332. kdbr"
"OPHSGXJAWU";"9-3-AB40"
"OPJWCWDPXT";"SK-2-MSR3"
"OPLKLWEWZQ";"Velitelství 1-8. msp"
"OPPYLZUOEM";"M-2-35th Armored"
"OPTIPKCCHD";"7-3-MSR15"
"OPYVZKBTRE";"2-MSB-PR14"
"OQDVDLWSFK";"7-3-AR9"
"OQEJQDUYYZ";"2-2-9. msp"
"OQIUBJPENJ";"EM-54e Artillerie"
"OQJPQIIJER";"C-I,/PWORY"
"OQKGXBWPQW";"2-35 kdes"
"OQNKEYAICK";"Pionier-Bat. 720"
"OQNQNMJERX";"M-3-7th Cavalry"
"OQOUBYUIYL";"3-MSB-239y GvTP"
"OQPBEODTGM";"A-Covadonga"
"OQPPZRZFUR";"2-740. Pionier"
"OQUUSRFITW";"Paost-11 Painfbat"
"OQVXLXRCMF";"2-1-197y GvTP"
"OQXRCAJAQG";"9-3-744y Art."
"OQXYYZBZTY";"1-MSB-28-y GvTP"
"OQZHUAOJUZ";"DD-5-5 Baa"
"ORGESOQZBP";"Pionier-Bat. 722"
"ORGKFOPEJW";"1-1-MSR42"
"ORGNJQWIDK";"2-4-332. kdbr"
"ORHFTMXJLP";"3-12 dar"
"ORHYAMZNCN";"2-2-11. tp"
"ORIKMCGUOQ";"8-3-30y GvTP"
"ORJOBSNTWC";"HQ-2-505th PIR"
"ORPBHOFBEQ";"3-3-64. tp"
"ORPZMLSEUT";"8-3-AR4"
"ORUQOKEVPL";"1ère EED"
"ORVWHRPMIH";"D-RSDG"
"ORXYITIILS";"3-1-AR1"
"ORZTSGLZOJ";"6-2-AR9"
"OSDAWMEOWI";"1-PB-MSR9"
"OSDXAJJVUY";"3-2-11 pz"
"OSGKZXCCXS";"5-103. Pz.Gren."
"OSHBOSSARW";"Stab,/Artillerie-Brigade 40"
"OSLIOQMCTX";"3-?- Rak.Art."
"OSOJISDBGZ";"2-103. Pz.Gren."
"OSRBJIKCJZ";"B-Almansa"
"OSYUIZHVBU";"5-171. plrp"
"OSZIUNELTP";"11-4-35-ya GvDShB"
"OSZTNITHDJ";"1st MP Coy."
"OTACVEQTTW";"A-58 Tkbat"
"OTAXECFBNN";"A-2-1st Cavalry"
"OTDQXDCAKX";"1-1-PR16"
"OTGAWQYTNQ";"EM-2e Corps"
"OTLFKRMXRR";"A-VIII,/TLI"
"OTLQREPPKB";"2-1-333y MSP"
"OTOYTFXNGU";"3-2-6. dp"
"OTPSPPBUGV";"DD-5-24 Bm"
"OTRFODURZF";"3-121. Panzer"
"OTSGRKFQVG";"I-3-17th Field Art."
"OTTBZGPLYU";"D-144 Afdva"
"OTTEQBCOHZ";"2-81y Razv."
"OTTMHSJJSJ";"7-3-237y TP"
"OTTPJIFUZL";"2-1-28-y GvTP"
"OTZTOTFIEE";"4-2-221y oTP"
"OUEDMJJRWJ";"2-1er Guides"
"OUESVGEQBP";"HQ-237th Engineers"
"OUHKJTQTBX";"6-2-65y GvTP"
"OUHSFRVUWR";"Velitelství 1-68. msp"
"OUIIZTHXZL";"C-41 Painfbat"
"OULLCBDJBY";"6-2-204y GvMSP"
"OUNPSYTLSB";"A-1-69th Armored"
"OUNTDPIYJM";"2 eś"
"OUTHISWQFK";"Staf-103 Verkbat"
"OUTUYHAREV";"2-13-y Razv. Bat."
"OUURFTEHMZ";"3-313. Pz.Gren."
"OUWNLMMXWD";"4-1-28 pz"
"OUXCPGTMEJ";"SK-2-Art. Rgt. 7"
"OVCLCYKRET";"HQ-3-37th Armored"
"OVDPZAGXOP";"13-5-5 Baa"
"OVHUFCXIYH";"1-1-104. msp"
"OVIASOYPIN";"5-2-113 pa"
"OVIXEAPKSE";"3-563. Panzer"
"OVLLFNEZQQ";"7-3-172-y GvMSP"
"OVOVGXIABM";"G-2-6th Helo."
"OVRQEKRZMF";"F-2-6th Helo."
"OVSGXQLFJD";"1-1er Guides"
"OVTNCRPPQE";"H-1-69th Armored"
"OVUOCEWYKH";"2-315. Artillerie"
"OVUUTFGMDZ";"4-19e Chasseurs"
"OVWEJCEKTC";"2-1-174-y GvMSP"
"OVWENGJEHT";"O-4-41st Infantry"
"OVWPMWFQFV";"1-3-27 pcz"
"OVWXMLOYXZ";"SK-PiR3"
"OVYTUCOBVR";"2-124. Panzer"
"OWBQDJRSHK";"2-824-VKK 321"
"OWENXZWMQP";"II,/559-y APIB"
"OWOKXFDIIJ";"Support-5de Linie"
"OWROPSYOVI";"4-3e Infanterie"
"OWWRKRQNHM";"3-3-362. dp"
"OXFLNRUUSB";"71 Engineer Rgt. RE (V)"
"OXGWVIMAYM";"3-19e Chasseurs"
"OXHQKIMQUX";"4-35e Infanterie"
"OXJAVVFYZR";"4 pdes"
"OXLQBMWIOF";"SK-38. Sicherungs"
"OXMFMMCHVI";"9-3-172-y GvMSP"
"OXNHEIWQUA";"HQ-1ste Grenadiers"
"OXNHWEJUJY";"SK-VKK 311"
"OXPYLHFZCG";"Kom.-2-247-y Gv. MSP"
"OXQLSPTJEK";"DD-4-6 Baa"
"OXSZTUJWBC";"HQ-V,/RGJ"
"OXTSKTBZYN";"1-1-237y TP"
"OXUSHLYNBB";"C-1-325th PIR"
"OXWJHPLMBW";"EM-34e Artillerie"
"OXWRBKXKYB";"HQ-1ste Parachutisten"
"OXXFNEAIYI";"7-3-390ya Art. Brig."
"OYAASWJCGL";"2-1-9. msp"
"OYARKTBYPQ";"B-527th TFS"
"OYBDMTMMTG";"1-1-9 pa"
"OYBFOORZYD";"1-19e Art. à Cheval"
"OYBYKIUNUG";"4-2-308-y Art. Brig."
"OYCAPWQUSR";"3521-VKK 352"
"OYJKUVJIIM";"5-2-MSR34"
"OYLRPOIJWL";"C-57 Tkbat"
"OYLZDUZWXF";"2-TkBat-248y GvMSP"
"OYMCFBBPDZ";"1-1-6 pz"
"OYOOCSGWGL";"1-151st Attack Helo."
"OYQIZYEFLE";"A-I,/QLR"
"OYSGIRQYJZ";"658 Sq AAC"
"OYTYYJJQWH";"3-42e Infanterie"
"OYVXCSTQCI";"HQ-4-7th Mechanized"
"OYZTTIRHIK";"II,/Artillerie-Regiment 3"
"OZCAXPTOPN";"4-2-87-y Art."
"OZCKINQEMW";"DA-2 Armia"
"OZEEUUUIGW";"3-1-841-y Art."
"OZJRADEKML";"1-3-24 Bm"
"OZKSFVIQUB";"A-51 Afdva"
"OZLULMFGIX";"3-300. FlaRgt."
"OZMSLFZRXE";"3-47. Jäger"
"OZNXMKLYEE";"K-3-3rd Helo."
"OZOMYRQKGY";"SK-2-MSR16"
"OZQOCPDUIE";"1-300. Sicherungs"
"OZSCFXLOBJ";"1-1-361. dp"
"OZSZFQEXJV";"1-1-2. tp"
"OZTAHPHZPW";"6-2-670y Art."
"OZUQFOKQOY";"SK-16. HFR"
"OZWBHKKRYV";"2-2-21. tp"
"OZXHANGUJB";"3-4-4. msp"
"PAAFPOFRDD";"503 Eskadron"
"PAFQMDCVAX";"DD-5 DPanc"
"PAGCNUKNVW";"1-3-36 pz"
"PAGTYSNBMP";"B-494th TFS"
"PAIBYFOMQX";"6-2-PR11"
"PAIGSHKRZX";"F-2-16th Mech. Inf."
"PAIKJMTKCB";"3-TkBat-239y MSP"
"PAJBQAQGAE";"3-32y OTB"
"PAJNIOOWDE";"2-4-68. msp"
"PALSLONWMT";"2-92e Infanterie"
"PAMKHHFRWX";"2-716y Zen. Art."
"PANSMWCYHD";"HQ-4-2nd ACR"
"PARJQLUJIO";"8-3-375y TP"
"PAVYQUYSJX";"3-1-280y GvMSP"
"PAWNLERTGJ";"2-MSB-79GvTB"
"PBBLPOJOBE";"D-9th/12th Royal Lancers"
"PBCKXJQKTC";"3-PB-sMSR25"
"PBFOQLZOLI";"2-4-55 pz"
"PBFQEVQFRE";"C-I,/York Vol."
"PBIGNYRNFQ";"F-2-82nd Field Art."
"PBJUDBNNEE";"2-54e RA"
"PBKAQVFBFF";"SK-VKK 254"
"PBPCSIPDAM";"DD-2-22 pa"
"PBSMTWRNRP";"G-2-1st Field Art."
"PBZZPMNLSS";"3-304. Panzer"
"PCBYEEUILF";"F-2-505th PIR"
"PCGOHOXADW";"IV-9FighterRgt"
"PCJKDQGPQZ";"4-31. Artillerie"
"PCJMDUNWZF";"Q-4-229th Helo."
"PCMVILMPRH";"7-3-2 pa"
"PCNOVUVQYT";"L-3-8th Mechanized"
"PCPAHWREUQ";"A-244 Afdva"
"PCPPNVYPFC";"C-I,/RAR"
"PCPZFUPIIS";"1-544. Panzer"
"PCRSUUOYYC";"5-2-585y Art."
"PCSEAGNBVA";"3-PJA19"
"PCSRQPULPA";"Teile-1-PiBr5"
"PCWHOYKRVC";"II,/33-y IAP"
"PCYFUICVOB";"H-2-69th Armored"
"PDCQTPZMCW";"6-2-74y GvTP"
"PDEZQKMDIW";"3-9e RAMa"
"PDFGGXBYZU";"9-3-AR19"
"PDGUOBJNVJ";"2-3-65. msp"
"PDRIYOLCSQ";"1-34. FlaRak"
"PDVJYLDXRI";"3-2-362. dp"
"PDVMHCLOUU";"1-1-9 pz"
"PDVQOBTLUK";"M-3-63rd Armored"
"PDWSPGWKSU";"1-43 dar"
"PDXXURMLCW";"9-3-4 pa"
"PDYTDUAMNZ";"4CCM-9e Génie"
"PEASXCMTGT";"3-128 dplot"
"PEFFCSKHHM";"DB-3-42 pz"
"PEFVWDHFOT";"6-2-288y GvMSP"
"PEGHUYCNJI";"SK-1-AR1"
"PEMXRVAGXS";"2-282. Pz.Gren."
"PEOSUXWWVO";"10-4-34-ya Art. Brig."
"PESSUHELFX";"1-740. Feldjäger"
"PEUHYNUCSA";"3-943. Jäger"
"PEXBYZZKUU";"EM-15e DI"
"PFBWQQIWXP";"A-1ste Parachutisten"
"PFDCDUPHHX";"C-III,/Stafford."
"PFEAGILOWV";"6-2-PR17"
"PFEIJMHIQU";"Q-4-14th Field Art."
"PFIPFRTPRU";"8-3-PR10"
"PFKDJAGCAC";"4-32. FlaRak"
"PFMBDINDIQ";"3-FJB40"
"PFMGKPWRPD";"1-2-8. dp"
"PFNINFCLFV";"B-1-16th Mech. Inf."
"PFOLJVJYPV";"345-y (Helo) Sq."
"PFPQSWXEIZ";"6-2-243-y GvMSP"
"PFPUQNBCAR";"1-AA10"
"PFQFCSTWKA";"2-75y Gv. Zen. Art."
"PFUMAWJYOP";"323-y otd. Saperi Bat."
"PFUPSNCZKE";"B-15/19th KRH"
"PFWHGPEQYU";"5-2-AR19"
"PFWOYDCRNM";"1-3-61y GvTP"
"PFYLSKEMIM";"D-8th Can. Hussars"
"PGASYTYSZT";"SB-330. FlaRgt."
"PGDACGLFRT";"3-131. Pz.Gren."
"PGDTBUZAVL";"II,/787-y IAP"
"PGDYRHMLIP";"1-20e RA"
"PGEGDZUSYK";"7-3-MSR43"
"PGGPRJVIKZ";"I,/787-y IAP"
"PGIDFVGJUN";"Kom-.2-172-y Gv. MSP"
"PGJOYSDEJE";"B-3-RCHA"
"PGKTEGHRZE";"2-MSB-62GvTB"
"PGMBCLKHCJ";"HQ-4-5th Field Art."
"PGMHXABHFK";"3-76 pcz"
"PGNSOFFCKT";"2-42e Infanterie"
"PGPIVJQHUI";"1-2-61y GvTP"
"PGQIPMHYZT";"3-PzB-MSR43"
"PGSVQVZLIC";"3-4-51 pz"
"PGXFPXQLBE";"C-108 Afdva"
"PGXORXSFBT";"G-2-R22R"
"PGYAUGANYF";"B-4 Para"
"PGYBXMPGYZ";"K-I,/51st Highland Vol."
"PHCSRZQXOJ";"3-519-y Otd. Zen. Rak. Bat."
"PHDBKNOKCM";"HQ-2-14th Field Art."
"PHEDOHACCX";"O-3-RCR"
"PHEORFIVDG";"Kom-.1-54-y Art. Polk"
"PHEQQGLSTO";"III,/296-y APIB"
"PHGYUOJWYZ";"4-330. FlaRgt."
"PHGZPXBWOD";"A-62A"
"PHIJYZXJXC";"art-85 pz"
"PHLQCUITJA";"2-8 br"
"PHNOJRGGHL";"3-251. plrp"
"PHSALFNAFG";"653 Sq. AAC"
"PHUDHYHOBO";"1-3-23. tp"
"PHVRCYNSMY";"1-2-75 pz"
"PHYSXVNXUR";"64e Cie. du Génie"
"PHZRKDKANN";"3121-VKK 312"
"PIAZAWKUXF";"F-2-77th Field Art."
"PIBNOJIEYX";"4-2-MSR31"
"PIDAEDRNPQ";"EM-32e Génie"
"PIGDGZODBA";"1-1-PR1"
"PIHKXADNKN";"L-3-227th Helo."
"PIHUDMCDLG";"6-2-PR20"
"PIIBBGTOTL";"3-231. Panzer"
"PIIIBYSMVP";"3-1er Cuirassiers"
"PIKCFJCMLN";"SK-3-PR8"
"PIMIZPYYBO";"1-1-103. tp"
"PIPGDHGNXS";"F-2-504th PIR"
"PIQDLUPRSR";"SK-133. Pz.Gren."
"PIQETMIVJZ";"3-39. FlaRak"
"PITTHDLNPL";"3-1-49. msp"
"PITWGVRTJK";"2-140. FlaRgt."
"PIUIWKVMWG";"6-2-MSR31"
"PIXIKTYPYO";"1-6 kdes"
"PIZQDTYPHI";"5-2-30y GvTP"
"PJBATCGWZJ";"2-1-47y GvTP"
"PJBIXEBRVW";"1-2-74. RMbr"
"PJECZQWRDV";"E-2-6th Helo."
"PJFOBMIEGG";"2-6y Razv."
"PJGFQDEAUU";"3-5 br"
"PJGQPMPWRD";"II,/931-y ORAP"
"PJHGMXCEAH";"3-1er Dragons"
"PJIIHMDVPY";"4142-VKK 413"
"PJILWBIZZE";"4-6e Dragons"
"PJMBVPYUHC";"3-123. Panzer"
"PJMNDMQPRI";"14-3-119-y Otd. Tank. Polk"
"PJPSNVEPCD";"3-1-221y oTP"
"PJPUNKIDLA";"Velitelství 1-55. msp"
"PJQIZLGOHG";"2-110. Pionier"
"PJWQLWGPME";"3-35 pcz"
"PJYSBUESUX";"Kom.-1075-y Otd. Zen. Rak. Bat."
"PKAMZORTHU";"8-3-PR20"
"PKDJPVKNIG";"2-842. Jäger"
"PKEDYIBXNI";"2-1-36 pa"
"PKEZDTXALV";"C-5-158th Avia."
"PKFPCPBPYS";"SK-2-MSR34"
"PKFPGKGLUM";"52-45 Field Rgt. RA."
"PKGVMITSMF";"2-294. Panzer"
"PKIJSWLABB";"4-231. Panzer"
"PKMRZDPGFB";"SK-ResPR15"
"PKNAAMNTVJ";"1-358-y Gv. Zen. Rak. Bat."
"PKOUTJHAUU";"HQ-5-3rd Field Art."
"PKQKAFFWSH";"3-4-51. msp"
"PKSKWEUQYM";"2-225. Artillerie"
"PKSQCGCYJC";"4-33e RA"
"PKUFFYKGDN";"1-712. Jäger"
"PKVJVZMCDY";"A-77th TFS"
"PKVWSLWISE";"2-441. Sicherungs"
"PKWBUZVFWX";"3-2-322. kdbr"
"PKXJDCGEWQ";"2-861-VKK 453"
"PKZPFICXXA";"6-18 pcz"
"PLARREPABW";"DB-2-42 pz"
"PLILMVKMOG";"2-3e Dragons"
"PLKYFQLFDE";"SB-81. Geb.Artillerie"
"PLLDCUCEYU";"Velitelství 2-79. msp"
"PLPJYJKJEY";"HQ-1 BE Corps"
"PLQAVEAUJD";"3-4. ppr"
"PLTYGYESGO";"1-1-61y GvTP"
"PLUFGMKWWW";"3-FJB 254"
"PLXHFIKFZD";"1-4-4. msp"
"PLZAGMDVZG";"SK-93. Jäger"
"PMBNZCGFHL";"HQ-4-14th Field Art."
"PMCWJEVLOF";"6-2-MSR41"
"PMDMLNKSJC";"SK-4. MSD"
"PMEILFJKHB";"AT-2-136th Mech. Inf."
"PMETZBXZNV";"SK-641. Jäger"
"PMHDSFEBIA";"6-2-MSR32"
"PMKZRFFTUJ";"EM-92e Infanterie"
"PMNQFENHIR";"SK-2-PR17"
"PMQWUNPINS";"1-MSB-100y TP"
"PMQXOKWLGW";"1-1-32 pz"
"PMRGHFYEHP";"3-5e Chasseurs"
"PMUQWJCHUD";"Velitelství 2-13. tp"
"PMXNQFXPNI";"1-3-6. dp"
"PMXYWBIGRB";"O-4-8th Armored"
"PNBCLUDVIK";"3-2-59 pz"
"PNCXOFPRRW";"13-5-34-ya Art. Brig."
"PNERPYZRFD";"3-362. Pz.Gren."
"PNKDWOKSYH";"2-2-24 Bm"
"PNLSKJDJVZ";"2-PJA4"
"PNMEQZRMKM";"2-855-VKK 413"
"PNNOEZKXBD";"12 eś"
"PNNSDKTSHQ";"Kom-2-95-y TP"
"PNWBIFMXCO";"Support-I,/Royal Scots"
"POADRVZQBO";"1-2-9. msp"
"POAMGISSDW";"DB-10 br"
"POBNHFVWAN";"1-68-y Razv. Bat."
"PODHZHOWMR";"N-5-5th Mechanized"
"POFHHBJGVF";"U-5-44th ADA"
"POMSEOQYVG";"2-86. Geb.Jäger"
"POOCZAGMBI";"A-322 Sq."
"POPRFVDWLV";"3-818-VKK 342"
"POVFQNIOXE";"Velitelství 3-21. tp"
"POVGOQPDOR";"5-901-y Otd. Zen. Rak. Bat."
"POXKMKOTHV";"DD-20 DPanc"
"POXNHZOEEF";"1-677-y (SAM Bat.)"
"PPAXWWTBQU";"1-2-55y GvTP"
"PPDMZQKDTC";"SK-PiR2"
"PPDZABWUKV";"1-1-30y GvTP"
"PPELLNDIEH";"2-2-217. PT oddiel"
"PPGUSTLVMG";"3-1-51. msp"
"PPJOTNQHDP";"2-3-100 pz"
"PPLUHIBDDT";"HQ-1-13th Mechanized"
"PPNFRQOOYH";"4-2-7-y GvTP"
"PPOGHEAVTD";"9 Squadron RE"
"PPQTTIRICD";"4-2-39 pa"
"PPTWAKZLDT";"HQ-3-3rd Helo."
"PPUCYFHKDK";"Eng. Coy."
"PPUERXQENR";"EM-1er Artillerie"
"PPUJUSNLSN";"4-2-PR20"
"PPVIHYSHYM";"C-3-RCHA"
"PPVYRZXXEI";"652 Sq. AAC"
"PQBDLLZNDL";"SB-22. Rak.Art."
"PQEZQANEZK";"B-12 GACA"
"PQGDGGTCZU";"4-134-y Razv. Bat."
"PQKDDYCRWT";"3-1-AR11"
"PQKFOHHRBV";"Staf-46 Painfbat"
"PQKZJQKTGC";"4-9e RAMa"
"PQLWDOBNZN";"L-3-52nd ADA"
"PQMUGGOOHL";"6-2-240y MSP"
"PQNNUDEKAZ";"1-3-24 pcz"
"PQNUGVNFOT";"HQ-78th Engineers"
"PQPPLAVJJF";"3-1-29 pcz"
"PQPQZSEKDO";"3-2-49. msp"
"PQQOWZXCTS";"3232-VKK 323"
"PQSJRZWWTJ";"11-3-6 Baa"
"PQULMRGGBH";"F-2-227th Helo."
"PQUWEAIVMY";"DB-1-32 pz"
"PQWQJEQSWH";"3-Bevrijding Bat."
"PQZFCESGHV";"3-1-Otd. MSB"
"PRBJOYFRMQ";"3-6 kdes"
"PRCZUPPWOO";"1-1-286y GvMSP"
"PRDYGOWVKD";"EM-2e Chasseurs"
"PRJGJKYFUO";"2-1-PR21"
"PRNOUFYERC";"2-2-62. msp"
"PRPBBDQGQY";"1-1-333y MSP"
"PRPJGTKGRP";"Staf-244 Afdva"
"PRQVAHWHRY";"O-4-4th Cavalry"
"PRSELSXMFV";"4-43. Pz.Gren."
"PRWPUTWEZM";"3-1 ksap"
"PRWSOBSGHQ";"2-20e Artillerie"
"PRXICRLBBI";"2-81y Tank. Bat."
"PRYFFXKDSI";"Velitelství 2-21. tp"
"PRZLHKPZHU";"9-3-210y MSP"
"PSCIRSDVRO";"DD-2-36 pa"
"PSDDOOULBQ";"SK-2-AR11"
"PSHQRAXOVP";"4-2-199y Art."
"PSIBUCSPCL";"3532-VKK 353"
"PSJUHPTRGJ";"SK-10. Pionier"
"PSLLPZREOF";"D-1-11th ACR"
"PSLLXNMEAY";"Q-4-32nd Armored"
"PSNMMWAGNW";"3-51. Feld-Art."
"PSPNBUBSTN";"8-3-585y Art."
"PSPSLWZFTY";"2-2ste Jagers te Paard"
"PSRSZQXSYA";"4-1. Aufklärer Bat."
"PSSPSJKQPU";"2-3-18. tp"
"PSUKJOXPPS";"2-75 dplot"
"PSXZBNIDSS";"2-154. Panzer"
"PTBABHTOHS";"3-320. Pionier"
"PTBAQEBIYQ";"3-1. Pionier"
"PTCAXJTCZT";"3-43. FlaRak"
"PTDBLVCHAA";"5-2-15-y GvTP"
"PTEADZWMKU";"8-3-283y GvMSP"
"PTEHTZNYMO";"4-403 RA"
"PTFVTWQNMT";"SK-3-MSR29"
"PTHIUYGMLX";"5-2-AR20"
"PTJYFLOQOT";"3-2-27 pcz"
"PTLGKALBXE";"3-Tk-241-y GvMSP"
"PTQECJBTYW";"2-3-33. tp"
"PTQKMVKPGR";"3-335. Artillerie"
"PTTDUEMXWN";"A-38th Eng. Rgt., RE"
"PTTWHPGLBS";"15 eś"
"PTVGMYOSTP";"3-3-103. tp"
"PTVKGOQIYA";"SB-45. Artillerie"
"PTWHYQWPXN";"9-3-77y GvTP"
"PTWYAUFNOT";"(Territorial B)"
"PTXZQTZJGE";"2-62. Pz.Gren."
"PUAWUOKDEW";"3-11. Pz.Gren."
"PUBWSBWVKO";"3-532. Jäger"
"PUDACCZIDK";"2-1-33 pa"
"PUDGIVDEUX";"C-1ste Smaldeel"
"PUDYHPAAYA";"Kom-.1-243-y Gv. MSP"
"PUEHUYXSWA";"3-1-3 pcz"
"PUHILIOZLJ";"Fs-Jäger-Kie B1"
"PUHSEUQFCL";"8-3-MSR18"
"PUJULGTYSW";"5-41. Artillerie"
"PULZEKDVLC";"3-1-2 pa"
"PUPGAGIFNE";"1-191. Pz.Gren."
"PUQAMRJCET";"4613-VKK 461"
"PURRTTKRBA";"2211-VKK 221"
"PUUARYBBLY";"E-2-325th PIR"
"PUXNJMYBCT";"1-2-1. dp"
"PUYNOENCZL";"5-2-244-y GvMSP"
"PVAXSSKOHR";"3-140. Pionier"
"PVBRLCFXKS";"2-3-15. tp"
"PVFSCQVCXR";"7 bateria"
"PVGLHSISCO";"Velitelství 3-74. msp"
"PVHWWSXIWA";"1-631. Jäger"
"PVLDHBLTYP";"8-3-302-y GvMSP"
"PVLZMLGOBI";"2-2-3 pcz"
"PVMPRTYLOB";"3-PB-MSR9"
"PVPXGJFBCC";"Staf-41 Afdva"
"PVUTLPDMGJ";"B-I,/ASH"
"PVXIBRROJA";"12 Field Sq. RE"
"PVXNYEQBEE";"2-1-18. tp"
"PVYQJVLSME";"2-PAR3"
