"TOKEN";"REFTEXT"
"NLGCSVBITG";"2-3-126e Infanterie"
"NLIWUMXBIR";"2nd Battery"
"NLNZQPRUHJ";"4-B-47 Painfbat"
"NLOAOZCNQU";"3-C-Almansa"
"NLSAICOTFN";"Stab-3-88. Geb.Sicherungs"
"NLWLRFINFH";"1-2-JBG 33"
"NMBHBCSJCY";"1-Geb.HFS 8"
"NMCMEOVOWB";"2-PzPionier 300"
"NMJLEEPWUS";"HQ-AT-5-16th Mech. Inf."
"NMLZDABEGH";"1-1-JG7"
"NMMHWUONIK";"2-4-1er RHP"
"NMOUUQVKGS";"3rd Troop"
"NMRVTBEEHA";"3-Geb.HFS 8"
"NMSXIQAAIH";"2-B-46 Painfbat"
"NMUBFDSZIJ";"BCS-1-24e RA"
"NMUBZWVHEZ";"3 pluton zmech."
"NMWKIVBQRN";"1-III-4FighterRgt"
"NMXQUNLUDO";"5 komp. rozp."
"NNDDPFYMUO";"HQ-129 ADA"
"NNDJWQXDNU";"dowództwo 2 armii"
"NNDRGUFRKV";"1-4-9e RAMa"
"NNGEMCHWFW";"3-3-281. Panzer"
"NNHJCNQGZY";"2nd Recon Group"
"NNLYYSSWZM";"3. Zug"
"NNOKAPDGCY";"1-3-GBLA I/14"
"NNQKXDBVGQ";"2-1-4e Cuirassiers"
"NNQNBOASOJ";"Stab-3-10. Pionier"
"NNRJMKVEKB";"3-4-3e RCP"
"NNTSSOXARL";"1-4-222. Panzer"
"NNUAOBQEYN";"8 komp. czołgów"
"NNVNSQUGVW";"1-1-110e Infanterie"
"NNWNVAUYOK";"HQ-C-II-RALCA 62"
"NNWRNMNFYE";"BCS-2-24e RA"
"NNYRBAGWBO";"HQ Troop"
"NNZHUAZNTG";"2-B-102 Infbat"
"NOCXWLWXEB";"PCE-4-16e Chasseurs"
"NOEXAWDPQP";"2. Batterie"
"NOFRPGQTJQ";"Stab-4-561. Panzer"
"NOGEETSCAH";"1-II-9FighterRgt"
"NOGGBDUTZN";"2-A-II-RALCA 62"
"NOIVXGDCGW";"Section Logistique"
"NOJFLVZQBR";"Aufkl.-Gruppe"
"NOPXJGYYDW";"1-1-559-y APIB"
"NOSPCUGRWG";"Groupe Logistique"
"NOTFDXMBVS";"HQ-16-4 Para"
"NOTIREZAZU";"1e Section"
"NOVYZUIICQ";"Führung"
"NPATHDINMJ";"PCE-2-9e RCP"
"NPGDCYUILS";"2-C-48 Painfbat"
"NPHAOHKHLJ";"3-A-I,/Green Howards"
"NPHEEGCDDQ";"3-2-2e Chasseurs"
"NPHRMXNTUO";"2e Section"
"NPIHUIWOUT";"EM-15e DI"
"NPIRQHDJSE";"CCS-12CCM-19e Génie"
"NPJSPFWRZQ";"1-1-6e Dragons"
"NPNJTVJSAD";"3-Roussillon 1/11"
"NPNYNCIJZX";"1. Zug"
"NPOHYIEHTU";"3. Zug"
"NPOKOHGSMR";"2-3-47e RA"
"NPOOPBBFFS";"Section PC"
"NPRVMTMPHY";"3-D-1-1st Helo."
"NPRVUOOHMA";"3-3-35e Infanterie"
"NPXHHJMHXU";"HQ Link"
"NPYOFIXOZT";"Führung"
"NQAKXZZSKS";"1-2-121. Panzer"
"NQASKCMYMG";"HQ-P-3-RCR"
"NQCGZOIOQP";"3-B-2-5th Field Art."
"NQODJVQEOL";"1e Batterie"
"NQPSUMGBGZ";"Kom. Rota"
"NQTBJYXBEI";"1-A-9th/12thQDG"
"NQUMGEDAAI";"2. Zug"
"NQUQYTKJOG";"1-2-295. Artillerie"
"NQVKRXKLGC";"HQ-A-BHELA I"
"NQZWSPPSTW";"3rd Troop"
"NRBZQLJKYR";"1-A-11 GACA"
"NRDUHLGHDB";"2-3-3e RPIMa"
"NREFVFQQGN";"2-A-322 Sq."
"NRFEIGMOVY";"ECS-3e Chasseurs"
"NRFQVVTHYL";"2nd Flight"
"NRFTWZQPWT";"4-C-11 Painfbat"
"NRGRHGGIDC";"1-A-V,/Queen's Rgt."
"NRPXIJGNYU";"1-2-20 pappanc"
"NRQHRHYASU";"11 bateria"
"NRTGQVJATF";"verkpel"
"NRVTSCUGZR";"2-D-4RTR"
"NRWAUYLOZP";"PCE-1-8e RPIMa"
"NRWKJVMICL";"1-1-3e Cuirassiers"
"NRYTXRTEBL";"Section de Mortiers"
"NRZEYSOZOH";"1-3-223. Panzer"
"NRZOJBKVAF";"HQ-C-I,/RAR"
"NRZPCPZRBX";"14-D-V,/TLI"
"NRZQDUFFON";"2-B-RSDG"
"NSANHPYQPT";"3-1-3e RCP"
"NSAZHEOKVX";"6-B-V,/TLI"
"NSBOEQAZMV";"2e Section"
"NSCDUSSBBP";"1-III-5FighterRgt"
"NSCROHZOEU";"4-436 Infbevcie Mbl"
"NSEPQKLVKR";"Groupe AA"
"NSHNPFJHZS";"2-4-19e Chasseurs"
"NSHZUUAERP";"3. Zug"
"NSIBXSPDLD";"2-2-21e RIMa"
"NSLLDQONII";"4-2-3e Cuirassiers"
"NSSOQDVGTM";"3-C-11 Tkbat"
"NSTRBNUNHV";"1-2-112. Panzer"
"NSUVLUHQSD";"3-14 HQ Def. Coy. RPC"
"NSUZHUGHPA";"1-C-57 Tkbat"
"NSXDZLECXX";"4-4-12e Cuirassiers"
"NSZGQTVAKJ";"1-A-12 Tkbat"
"NSZMRBAKUQ";"3-2-231. GebJäger"
"NTDSNQWLED";"2nd Troop"
"NTFHQKNSIH";"2-III-4FighterRgt"
"NTGBKOHEZU";"HQ-C-1-PPCLI"
"NTHNEJNPRX";"Aufk.-Gruppe"
"NTHOJHFIGM";"AC-3-24e Chasseurs"
"NTHRXLWZQM";"10-3-V,/RAR"
"NTLCYBPDCB";"PCE-1-42e Infanterie"
"NTQMFMMMQW";"Führungsbatterie"
"NTQXRLVCOJ";"AA Group"
"NTRNUVIRMU";"HQ-C-4 Para"
"NTSTGSSBRF";"3-2-235. GebArt."
"NTTVEDBOZZ";"2. Zug"
"NTUCICAMPA";"2-2CCM-9e Génie"
"NTXOSCJIVB";"2 pluton plot"
"NTYAWZIEER";"BCS-1-13e RA"
"NTYZWCVFCQ";"1. Batterie"
"NUIQTTGOTE";"MG-Gruppe"
"NUKKQIJGZR";"Troop HQ"
"NUNBZATQYS";"3-1-9e RCP"
"NUPPTTNEEL";"Sicherungs-Zug 352/2"
"NUQVVKCWOS";"1-I-1FighterRgt"
"NURPEGOCVY";"2. Zug"
"NUXJWOUAJM";"2-2-9e RAMa"
"NUYCFYBABP";"F Squadron"
"NUYTUKTBRY";"2-5-101. Artillerie"
"NVAWVXGDSS";"2-2-403 RA"
"NVCPYXBVMR";"Wallmeistertrupp 241/1"
"NVDNIPZUYU";"CCS-1CCM-9e Génie"
"NVESCTSHOV";"2-5-222. Panzer"
"NVFTAIWMCX";"3rd Platoon"
"NVMPSPBTXP";"3-4-291. Panzer"
"NVNUQLTHKM";"2-1-61e RA"
"NVPWQHETWT";"3-D-Alcantara"
"NVSQXMTYVM";"3-11Zap"
"NVTSDCQELK";"1-B-45 Afdltlua"
"NVWFKKSHIS";"3-1-42e Infanterie"
"NWCAXWIIMQ";"4-2-12e Cuirassiers"
"NWFZBIIUMV";"Fla-Gruppe"
"NWJGQIFKZV";"2-(1-TerrE)"
"NWKJGDMADJ";"1-2-LSRCH"
"NWMPWVJQRF";"1-2-233. GebJäger"
"NWUOFITISG";"D Squadron"
"NWVKXIVBZW";"1-II-1FighterRgt"
"NWZEFGYZJY";"2-3-2e Cuirassiers"
"NXGHBVUCAW";"1-Y-5-16th Mech. Inf."
"NXLKLPNKVJ";"2. Kompanie"
"NXNCOEPUNT";"1-3-294-y ORAP"
"NXOCNACNXN";"14-D-V,/RRF"
"NXOCWHUFYG";"HQ-C-15/19RKH"
"NXTGOREPMI";"1-B-44 Painfbat"
"NXWUCZDOIO";"Troop HQ"
"NXXPVNRMUA";"1-W-5-16th Mech. Inf."
"NXZYBVBDCF";"MG-Gruppe"
"NYAMILNNGG";"MG-Gruppe"
"NYCAKODCSC";"Stab-121. Panzer"
"NYIKGGYTGW";"Stab"
"NYLEHSEMEH";"1. Zug"
"NYLTMVIMBW";"2nd Platoon"
"NYNJOIGFZJ";"3. Zug"
"NYPRXMPAER";"2-2-6e REG"
"NYPWRJUHMU";"3 pluton ogniowy"
"NYQGFSUVZZ";"1-2-8. Geb.Aufkl.-Bat."
"NYUAJZYETE";"A-12 Squadron"
"NYUDGSQZZA";"HQ-G-2-5th Field Art."
"NYVKIUGRNI";"15-Z-VI,/RRF"
"NYWCJHIACO";"4e Section"
"NYWQNZBMTZ";"Führung"
"NYZFEZHJRE";"1. Zug"
"NZBJOKXVXO";"HQ-F-1-4th Cavalry"
"NZDZKRGVSD";"2-A-12 Painfbat"
"NZDZRGPEJJ";"2-4-223. Panzer"
"NZFRKWCWUB";"HQ-D-I,/Green Howards"
"NZHJPFLMCX";"Führungsbatterie"
"NZICQWXOVO";"2-A-41 GnBat"
"NZMDSBPGDL";"4th Platoon"
"NZMEVWLUKF";"2-4-242. Panzer"
"NZMKWIDARW";"Section PC"
"NZOAZIUPFX";"2-1-1er Dragons"
"NZQMVSCDQG";"Stab-281. Panzer"
"NZUVXZRPLP";"1-1-931-y ORAP"
"NZWHNOZRBA";"Stab-PzPionier 280"
"NZWJFCUCMW";"9-C-II,/Queen's Rgt."
"NZYFATDMFQ";"3-11 Paluabt"
"OABFWJEMFB";"1-1-9e RAMa"
"OAEDTYTCAG";"4-G-2-RCR"
"OAEGMCJWID";"2. Zug"
"OAJDSFPXHX";"HQ-D-VII,/TLI"
"OARVIKDBSF";"Sicherungs-Zug 7413"
"OASZKRKRWW";"1-4-20e RA"
"OATRKRJXVR";"Section de Mortiers"
"OAUJTACKBH";"2e Batterie"
"OBGIGNDYGU";"2-2-3e RPIMa"
"OBGVKSAHNG";"T Squadron"
"OBJNYKFBMO";"2-2-19e Chasseurs"
"OBJOMQSIMO";"Groupe AT"
"OBRLSJLWPT";"HQ-C-BHELA I"
"OBSOMKGJMX";"1. Zug"
"OBUASOUKTG";"3-D-QOY"
"OBUEXCLFWS";"2-A-3-PPCLI"
"OBWKKGSZTP";"1st Flight"
"OBXLQMYKIQ";"1-4-303. Panzer"
"OCFMHGNJEE";"1. Zug"
"OCGPUHYBVN";"4-B-III,/TLI"
"OCJJYXITBC";"2-2-91 pappanc"
"OCLWBEXLNA";"2-19 Squadron"
"OCONBSHQBB";"2e Section"
"OCQVFVUMZC";"1-2-170e Infanterie"
"OCRKMNVGZM";"2. Zug"
"OCVXUCNCRD";"HQ-C-Royal Yeo."
"OCXLDWGZKH";"Stab-4-114. Panzer"
"OCYGFNAMNC";"1-A-54 Tkbat"
"OCYLYGHGUJ";"1. Zug"
"ODABFDJNFR";"2-P-4-37th Armored"
"ODEIZTOPLA";"3rd Company"
"ODFDFKZUWH";"2. Batterie"
"ODGIAYOYFO";"2-A-Alcantara"
"ODOUUIOGRW";"Section PC"
"ODPJVQIYBE";"1-1-1er Chasseurs"
"ODZFBFKDHD";"Recon Flight"
"OEBQCMQTXX";"2-2-8. Geb.Pionier"
"OECTDGTPUT";"1-A-Covadonga"
"OEEFGVDVUM";"Support Group"
"OEIRUSENGS";"Platoon HQ"
"OEJIMIFJCL";"3-4-121. Panzer"
"OEKFXOEBAR";"2-3-103. Panzer"
"OELBXELUBN";"Aufk.-Gruppe"
"OEMDJPEDQR";"MG-Gruppe"
"OENTLHUGTW";"2-3-12e RA"
"OEQOVLSGGW";"Stab-4-10. Aufk. Bat."
"OEQYHCYXAY";"Artillerie-Gruppe"
"OERTKCWQQT";"1e Batterie"
"OESYKSHIRL";"2-FErsatzkie 3"
"OEVTIHTWRZ";"2. Zug"
"OEVUAHXPVK";"Stab"
"OEYJTCFLLB";"PCE-1-1er Cuirassiers"
"OEYYCZXKOA";"2-3-17e RGP"
"OFABDZXYUS";"3-A-QOY"
"OFAWNGUJOM";"3-4CCM-11e Génie"
"OFEMOUVFDF";"3-2-6e Dragons"
"OFHZIYWBXR";"2-2-31-y Gv. IAP"
"OFIAIUVDOE";"HQ-(3-TerrC)"
"OFRTDHWAOO";"1-A-16 Painfbat"
"OFTCFKRCHG";"HQ-B-GACA I/11"
"OFTVKYVYGT";"KanJPz-Batt."
"OFZQDXJFSE";"2-53 Air Def. Bty."
"OGAAIPHKZU";"4-C-Covadonga"
"OGBHDFEMUK";"BCS-4-68e RA"
"OGFODDGFIM";"HQ-C-9th/12thQDG"
"OGGRVEJMCT";"3-1-170e Infanterie"
"OGIOSRJXEJ";"1. Zug"
"OGJBSJOVXX";"1-C-Covadonga"
"OGJIFYASWP";"Battery HQ"
"OGKFXZHFHW";"1-1-1er Cuirassiers"
"OGLHBEQJJB";"3-(2-TerrB)"
"OGMWGRIBHE";"3-1-773-y IAP"
"OGNTZKLPOW";"1. Zug"
"OGPQUNUUBV";"3-A-VIII,/TLI"
"OGULHZYKOI";"AC-3-2e Chasseurs"
"OGVAISEBUM";"3-(3-TerrE)"
"OGVTPVEMCL";"Sicherungs-Zug 2433"
"OGYTRPXYOX";"Mörser-Batt."
"OHAPTSPSMW";"Squadron HQ"
"OHCUVNQEJG";"3. Zug"
"OHDVUTEZJN";"Wallmeistertrupp 432/1"
"OHFUNWYGIN";"2-3-234. GebJäger"
"OHILKLLMVM";"Aufkl.-Gruppe"
"OHJVFIHFBL";"Battery HQ"
"OHJZBOYMPI";"1st Platoon"
"OHKODELMFI";"1. Zug"
"OHLCSFTKMT";"1-4-86. Geb.Jäger"
"OHNWBRWUFD";"MP Groupe"
"OHQCAXZUGA";"Section PC"
"OHSVBIFIFA";"3-I-4FighterRgt"
"OIBMDEMARH";"4-1-19e Chasseurs"
"OIDNRKDBPY";"9-C-II,/RAR"
"OIELXQEJHK";"1st Battery"
"OIGZUNDQKV";"1-3-235. GebArt."
"OIHDNCPAEK";"Eng. Group"
"OIKVDYBBBB";"3-3-9e RCP"
"OIMFTWJXHK";"Section de Mortiers"
"OIPFBNQGFU";"3-3-302. Panzer"
"OIQGCEKCDM";"1. Zug"
"OIYLUTHQAG";"1-C-II-RALCA 62"
"OIZPUUGWVP";"Deckungsgruppe"
"OJBPZCPTTJ";"1. Zug"
"OJCVPYWCFF";"2. Batterie"
"OJLADGAEHQ";"2-B-3 Field Rgt. RHA"
"OJONFABWVP";"Aufkl.-Gruppe"
"OJRCJXDORC";"Platoon HQ"
"OJUZRTHHYO";"3-3-295. Artillerie"
"OJYGYCPIPQ";"2-3-104. Panzer"
"OKAQSGWWUA";"3-1ère EED"
"OKCGTENRAL";"Stabs-Zug"
"OKFKDGSGQS";"1. Zug"
"OKGDPNMBCA";"1. Batterie"
"OKGSOULXTN";"Fla-Gruppe"
"OKHMRIQIYS";"6-Ost-102 Infbat"
"OKLJBVZNXF";"2-2-1er Chasseurs"
"OKLPRYQHSG";"HQ-W-VI,/RRF"
"OKOJGWFUCK";"Stab-295. Artillerie"
"OKQMVYUFPD";"2-3-283. Panzer"
"OKXGUGQSAS";"Company HQ"
"OKZURBBBFI";"4-N-3-RCR"
"OLBMYLHSAG";"2-A-4RTR"
"OLCMJSBDGO";"1-PzPionier 240"
"OLNFGZBHDP";"2-C-Wad Ras"
"OLRQIZKDMN";"2-1-19e RA"
"OLSTONUCQR";"1-4-12e RA"
"OLUCTDQRIZ";"Stab-FErsatzkie 2"
"OLZKFSLUYX";"3rd Troop"
"OMBDQYBUYW";"2-Q-4-37th Armored"
"OMEXXWYNGP";"5. Kette"
"OMGEAJXHMD";"5-B-II,/RAR"
"OMGUNAWPXV";"Führung"
"OMHVSLRCXR";"3-C-RSDG"
"OMHXFYBIIZ";"3-3-293. Panzer"
"OMLTNGPRZL";"15-4-V,/RAR"
"OMMSABUJXJ";"Support Platoon"
"OMNTUZWZKJ";"3-2-223. Panzer"
"OMRLPBTXWD";"2. Batterie"
"OMUSFIQEVY";"HQ-Alcantara"
"OMWMFEXCDR";"Flak-Gruppe"
"OMZZJFUVDI";"C-A-81st TFS"
"ONBIKSCWPS";"Aufk.-Gruppe"
"ONBKVNGQWM";"1-4-3e Dragons"
"ONDBGFVTRJ";"3-4-8e Hussards"
"ONFXQMSXUK";"3-4 Field Sq. RE"
"ONMLJVUCGP";"1-4-114. Panzer"
"ONQAQUJYGW";"Stab-PzPionier 220"
"ONSONBFDPP";"1st Platoon"
"ONUHOKOGHY";"HQ-G-2-34th Armored"
"ONUQKQCMKP";"2-4-61e RA"
"ONVYDAMBTP";"2-I-4FighterRgt"
"ONWYUTWHKJ";"Stab-3-293. Panzer"
"ONZCBEHZIF";"3-4-3e Infanterie"
"OOCQCLRQUK";"7-B-IV,/RGJ"
"OOFEEKZYZU";"1-A-7ste Sm."
"OOHXLCZMHR";"1-A-1-16th Mech. Inf."
"OOILOWEKYS";"1--E-V,/RGJ"
"OOMRCIRSWP";"5-B-IV,/RGJ"
"OOPHOITYLI";"2e Section"
"OOQDCXXWQK";"1-A-58 Tkbat"
"OORFJLNKJW";"4-B-5RDG"
"OOTFNWLIZT";"Führung"
"OOUTGXZPLU";"2-1-53e RA"
"OOWGKFKQLW";"3-B-103 GnBat"
"OOWOFTJHAW";"3rd Company"
"OOWUUQHRKS";"3. Zug"
"OOYYTSZWJI";"Führung"
"OPDTEQBKBP";"Artillerie-Gruppe"
"OPGKGZNMRK";"KanJPz-Batt."
"OPHQRIQHPQ";"Stab-2-301. Panzer"
"OPHUDYCBAA";"2-M-3-37th Armored"
"OPIERUYLAT";"Stab-5-292. Panzer"
"OPKYFETNRC";"HQ-D-1-16th Mech. Inf."
"OPQOVGKFQQ";"Stab-4-224. Panzer"
"OPQUSPUMAC";"8 pluton ogniowy"
"OPQVHOHSKS";"HQ-B-4 Para"
"OPSGLDHOXW";"4th Troop"
"OPSIKPYHHN";"2-L-3-34th Armored"
"OPVDAHTTSE";"Führung"
"OPWJTEAFXY";"2-2-1er Dragons"
"OQAUQTYKEQ";"1-C-12 Painfbat"
"OQBASKHYDY";"4-2-24e Chasseurs"
"OQCMYNIVTS";"Wpn-F-2-16th Mech. Inf."
"OQEKWJYFVU";"Section PC"
"OQKZCSQSEG";"2-(1-TerrD)"
"OQOAOVWMOY";"2-A-48 Painfbat"
"OQRYUZATYM";"2-G-2-5th Field Art."
"OQTLWHNJUI";"CCAS-24e Chasseurs"
"OQUQMMGHWZ";"3-4-561. Panzer"
"ORAVHYEAPG";"Section PC"
"ORDCFKUBCW";"1-3-10. Aufk. Bat."
"ORFYEHZNZZ";"1-13e RDP"
"ORGXZKHOKM";"HQ-(1-TerrA)"
"ORHYITUPCE";"Logistikgruppe"
"ORIJKCKXTX";"Stab-4-222. Panzer"
"ORIUUSBURU";"3e Section"
"ORNPWKXUDU";"1-3-101. Panzer"
"ORNVAMKZVY";"2-A-5RDG"
"OROEXFWRXL";"4e Section"
"ORPCAQCFRC";"2-1-92e Infanterie"
"ORPHNYFHEH";"1-2-12e RBC"
"ORRHSZJEAY";"Section de Reco"
"ORTPUWCMCV";"1 pluton zmech."
"ORXDUCBPDR";"1e Section"
"ORYANBAIPY";"1. Zug"
"OSENWGZDSG";"3-42 Pagncie"
"OSHIXSGPLV";"1-3e EED"
"OSHTSWANWX";"1-A-305 Cotrbat"
"OSILJWREBY";"2-23-100 Field Rgt. RA."
"OSJMHBATBG";"2-1-294-y ORAP"
"OSLIWSVRZM";"2-A-V,/Queen's Rgt."
"OSLLBFXCTV";"Troop HQ"
"OSLXFEIVFM";"H Squadron"
"OSPWWDCDXT";"1-2-47e RA"
"OSPXYPCEHO";"1e Batterie"
"OSRFNZCEKZ";"Führungsbatterie"
"OSUXGLLHSQ";"Sicherungs-Zug 354/3"
"OSWRYOFAQQ";"BCS-4-11e RA"
"OSWZGOTYHA";"K Squadron"
"OSXMLOSMSR";"HQ-C-I-RAAA 73"
"OSXRYLIPJK";"Protec-1-3e Dragons"
"OSXYGVZWDY";"Stab-5-113. Panzer"
"OTGLGWVCKU";"4-3-3e Hussards"
"OTGVWQHHMJ";"Supply Troop"
"OTLTRUEDUO";"2-E-2-R22R"
"OTMOPJTQFA";"3-41 Maresk"
"OTNPWPXMIA";"BCS-4-9e RAMa"
"OTNULJJDKC";"9-C-VIII,/TLI"
"OTRZMUAJZH";"4-B-1-R22R"
"OTSGEKGRZH";"1-(2-TerrD)"
"OTTQCWPDTJ";"HQ-23-100 Field Rgt. RA."
"OTUIAJBBYT";"1-1-68e RA"
"OTYCIFCRVS";"5-B-V,/RRF"
"OUBSMSAVHF";"2-2CCM-13e Génie"
"OUBXLMKOAV";"Eng-Wpn-1-R22R"
"OUHLJWOUGY";"3. Zug"
"OUIDMGQFMI";"2-B-54 Tkbat"
"OUJVKWRZQZ";"HQ-AT-1-16th Mech. Inf."
"OUMBUXPBCP";"4 bateria"
"OUMQFZIDCT";"14-Z-VI,/RRF"
"OUNLAAAFVB";"3-C-42 Tkbat"
"OUNUJJLKND";"2nd AT Platoon"
"OUQDROIUGT";"2-T-4-16th Mech. Inf."
"OUROYAEGPG";"Stab-2-282. Panzer"
"OUXIACKUBN";"HQ-C-1RCHA"
"OVBKFEHQPV";"3. Zug"
"OVLPBJWKDR";"N Squadron"
"OVNGICZEJJ";"2-Z-3-RCHA"
"OVOHPFLXMG";"HQ-(1-TerrD)"
"OVOXQMEVKP";"1-D-QOH"
"OVPRLKCWFP";"HQ-A-RSDG"
"OVSLLYYATY";"MP Groupe"
"OVVEADXALD";"Stab-3-101. Panzer"
"OVWOAAFPOI";"3rd Company"
"OWAXUEAOGV";"24-F-IV,/RGJ"
"OWETKKQPVL";"2. Zug"
"OWLUJATGTB";"4-1-42e Infanterie"
"OWQIXZRQSN";"1-2-43e RAMa"
"OWTJGOKLKN";"Führung"
"OWUSIKFPNG";"2-2-296-y APIB"
"OWWOHNUKSI";"3-4-19e Chasseurs"
"OWZMMJPATO";"BCS-2-47e RA"
"OWZWSKGMWX";"BCS-3-33e RA"
"OXAXBOVIIG";"HQ-A-4/7RDG"
"OXBBAOSKHW";"Stab-4-112. Panzer"
"OXBWRGTFVJ";"4-E-1-4th Cavalry"
"OXCHUBIFEN";"Stab-241. Panzer"
"OXFQAUWIMI";"11-C-II,/York Vol."
"OXGWJUVPTJ";"2. Zug"
"OXPDFHUCOH";"2e Batterie"
"OXTLKESDQB";"2-C-1-34th Armored"
"OXTXYXEYEV";"1-C-132 Infbat"
"OYBEUDYXNN";"2-A-142 Painfbat"
"OYBHOTFXTI";"Sicherungs-Zug 7352"
"OYBIYXSXFG";"2. Zug"
"OYFGWEHZHT";"B-B-81st TFS"
"OYNMLKKPNI";"PCE-4-30e Chasseurs"
"OYPQPCFUAY";"1-SK-4. Pz.Gren."
"OYQTJMSQMJ";"Stab-Geb.FErsKie."
"OYTSBBGSTS";"HQ-D-Las Navas"
"OYYGGNTUYM";"1-4CCM-11e Génie"
"OYZJNIKHJY";"PCE-2-3e Hussards"
"OZBENCVLKW";"HQ-B-Mérida"
"OZCECHISQM";"MG-Gruppe"
"OZECWDJEGQ";"Stab-224. Panzer"
"OZILNVQUTP";"PCE-3-3e Dragons"
"OZJDMHYNZU";"1-A-316 Sq."
"OZNKVJBSQU";"3-A-45 Painfbat"
"OZNSZCTEKD";"3rd Platoon"
"OZNVMIHGNH";"1-Z-5-RALC"
"OZPCWTKXXZ";"Peloton AC"
"OZPZTJMFVJ";"PCE-3-170e Infanterie"
"OZRSZMAVAL";"PCE-3-1er Chasseurs"
"OZSMTYQZZO";"2e Batterie"
"OZSZNHHNUM";"7-B-I,/PWORY"
"OZVOWSZWWQ";"3-HFS 4"
"OZVTAZPBRI";"1-2-245. Artillerie"
"OZWBMLPHFY";"1-A-42 Tkbat"
"OZWUUROWPT";"1e Section"
"OZXEDBUDIP";"2. Pio.-Zug"
"PAAOZLZQKG";"2-PzPionier 240"
"PAFNJANMNG";"1-5-8. Geb.Aufkl.-Bat."
"PAGPNPGANW";"2-1-31-y Gv. IAP"
"PAHWUCVPKM";"Artillerie-Gruppe"
"PAOZOGETKJ";"BCS-1-403 RA"
"PAQWVKBZNI";"1-2-14 pappanc"
"PATTKZOOCY";"1-3-17e RGP"
"PATVPSZOTF";"Section de Reco"
"PAUNZASWOP";"5e Section"
"PAVVFGCMXH";"1-3-225. Artillerie"
"PAXUKQANEJ";"2-2-8e RPIMa"
"PBBLKKLZGB";"1-11 Air Def. Bty."
"PBEGFYWSVJ";"3-G-2-RCR"
"PBGKTNUKXK";"Führung"
"PBJMPOOPIT";"3-Jura 4/11 Jura"
"PBJTIKUPPS";"Führung"
"PBJZJIWNUO";"1. Batterie"
"PBMFKKWBRW";"9. Batterie"
"PBNAPHODYL";"PCE-2-1er RCP"
"PBNWSXJLSO";"2-3-JG7"
"PBQHHDUOJP";"1-3-JG9"
"PBWXTBDIIQ";"4-3-2e REP"
"PBYKYPUZYB";"Führung"
"PCCCAXMCWV";"1-3-21e RIMa"
"PCDCXLIYCQ";"1 klucz"
"PCEWIAANNC";"3-437 Infbevcie Mbl"
"PCNEEWQZHO";"3e Section"
"PCQPILGSVG";"HQ-B-I,/RAR"
"PCSGRAWPKM";"1. Batterie"
"PCVFMCIGXU";"1-S-4-16th Mech. Inf."
"PCVTYNXUND";"Section de Reco"
"PCYLNQOXVT";"1-B-41 GnBat"
"PDBDODGUSR";"1. Zug"
"PDDAFPFEPS";"1-52-45 Field Rgt. RA."
"PDDGOLBFVK";"1-A-II,/RAR"
"PDICGTWJRH";"Stab-101. Artillerie"
"PDICRWUOSE";"2-1-402 RA"
"PDIIYLYZJS";"2-3-12e Cuirassiers"
"PDKUHMVYCN";"Section de Mortiers"
"PDMIGAKFSE";"2-1-40. PLMB"
"PDOLATYMFV";"Recon-C-I,/KORB"
"PDSKZVVTTG";"9-D-I,/ASH"
"PDVGMUJZCA";"2-C-13 Painfbat"
"PDVYWFBMAV";"3-B-15 Painfbat"
"PDWJEMPVYB";"1-E-1-4th Cavalry"
"PDZQVMENDF";"10 bateria"
"PEAYCIXHSD";"CEA-3e Infanterie"
"PEBZRCRDMA";"2e Batterie"
"PEEPDNWXOS";"1. Pio.-Zug"
"PEGVLGJUCU";"Stab-1LLD"
"PEMKDIZYHP";"2-B-57 Tkbat"
"PEMQESMTCZ";"Aufkl.-Gruppe"
"PENWRIYYLK";"1-23-103 Field Rgt. RA."
"PEOVHEABHE";"3. Zug"
"PEPMLIAHXJ";"3-4-5e Chasseurs"
"PERWBLLQEO";"3-2-99e Infanterie"
"PESZYVHDWQ";"3-2-JG3"
"PEVPCNFUSO";"1e Batterie"
"PEVWNYPBOP";"Bronegruppa"
"PFDGDJAGKP";"Aufkl.-Gruppe"
"PFEVBODEOG";"HQ-B-RSDG"
"PFFQOEBZMT";"4-5-233. GebJäger"
"PFKYIXIKDC";"Platoon HQ"
"PFOEDORHWX";"3. Zug"
"PFRFVOGGZJ";"2-4-563. Panzer"
"PFRQQCLYFM";"1st Battery"
"PFSXZENTVU";"2-3-233. GebJäger"
"PFZCHRQWWA";"1-A-3 Field Rgt. RHA"
"PGCVOACOZU";"3-A-57 Tkbat"
"PGETJKZNLV";"1-B-1-PPCLI"
"PGFKAKNWRY";"Wallmeistertrupp 222/2"
"PGIGFRXRCH";"2-4-12e Cuirassiers"
"PGIZGVQZPD";"5-3-1er RCP"
"PGKAXPOGXF";"2-3-92e Infanterie"
"PGKHADUVUC";"2. Zug"
"PGMRVKOHKK";"3. Zug"
"PGQWPRHYIH";"Peloton Mortiers"
"PGTHOQKAPN";"1-3-61e RA"
"PGUOAYGHSK";"Führung"
"PGYTVEPPII";"(MLRS)"
"PHAKPGHXTC";"Stab-48. Sicherungs"
"PHBLUYTHWL";"Sicherungs-Zug 7451"
"PHGKOCVLXZ";"Führung"
"PHICKCGAIX";"1-3-41. Artillerie"
"PHNYZTXVWN";"2-1ère CAD"
