"TOKEN";"REFTEXT"
"LPPYALYINX";"UH-1H HUEY"
"LPQQTFPAPZ";"T-72AK Obr. 81"
"LPSXIBWUMF";"Type 56"
"LPUBQMILBV";"5E DIV.BLD. OFFICIAL BATTLEGROUP"
"LPUMMSQVPE";"81th Tac. Fighter Wing."
"LQBLNSHSNU";"SEA KING Mk.41"
"LQBTRUSZSA";"17-YA GV. TANK. DIV."
"LQDHGMNZXG";"#SOV 23-y Tank. Polk"
"LQDUDWKVCG";"P4 ANF1"
"LQGKZXOROL";"VKK 411"
"LQIINZIIER";"HQ-2nd Armored Div."
"LQLCGKARXU";"Eryx"
"LQLXLXTWFG";"Vz.52/57"
"LQMVDIGKQT";"2e Corps d'Armée"
"LQNLSMJLLG";"M39A2 x2"
"LQOOHVKRWH";"SOUTHAG"
"LQQAOEURIR";"6E DIVISION LEGERE BLINDEE"
"LQRSLESTRI";"DD-20 DPanc"
"LQTLSDQADI";"MOT.-SCHÜTZEN (SVD)"
"LQVYBFSVZE";"Vz. 53/59"
"LQWISTOXNN";"Jäger-Bat. 76"
"LQZLOXHLVA";"Panzer-Bat. 214"
"LRAUJTZSTY";"BEDFORD FIRLING 12,7mm"
"LRDJIMHJQV";"CN-105 F1"
"LRECILADAR";"T-72A Obr. 83"
"LREFGSIVGL";"F-16A [AA]"
"LRELUYUNRY";"57th Gv. MSD"
"LRGZRRMACZ";"R440"
"LRLJNDAMFZ";"1-PR-23"
"LROPAXEIMZ";"SBAT-70"
"LROWJHJDTY";"MOR. PEKHOTA KOM."
"LRPKMXHFZZ";"K31"
"LRRWPTQZBY";"75 SA 50"
"LRSDBIVKLA";"CH-135"
"LRSLYTTWOK";"ALOUETTE II"
"LRUHZJFJJJ";"MG m/62"
"LRVWFVHRGT";"FR-F2"
"LRXKIBEEGO";"Mi-8TV"
"LRXYSOHZQY";"DRAGON-PARAS"
"LRZKHPRLZY";"3-32 pz"
"LSBHESYHAT";"1-GV.MTSK. OFFICIAL BATTLEGROUP"
"LSDYSMTSPX";"AMX AuF1"
"LSENEJJAKZ";"RBS-70"
"LSFBBYAKHK";"MOT.-SCHÜTZEN (BTR)"
"LSHCZPRPRM";"Mk19"
"LSMFGCQSLK";"NR-23 x2"
"LSQABMOMSH";"BME-330 C"
"LSRQXGCIWY";"MARSOUINS"
"LSXHWRLFEM";"FÜPZ. T-55AK"
"LTDXRHQXGE";"M151AC"
"LTIFSDKDWE";"OA-37B"
"LTIKIIGCJT";"Staf-1 Divisie"
"LTJDNZCNAJ";"Pz.Gren.-Bat. 562"
"LTMLXRICID";"71. Heimatschutz-Rgt."
"LTMSGGNHXC";"Jäger-Bat. 942"
"LTMWHXRDRX";"로켓"
"LTOSDDBZWM";"ALPINI S.R.L."
"LTVACTPYTA";"해병 지휘관"
"LTYWCCNKOO";"SMAW (HE)"
"LTYZKNZXPH";"Jäger-Bat. 116"
"LTZJAIZTVM";"M-24F"
"LUBWDWKLMU";"#SOV  302-y Gv. MSP"
"LUDUXRFARW";"경보병 (VIPER)"
"LUENBLPRLE";"DESANT. ROZP. SPECJALNE"
"LUJMNCAPAE";"#CZ 60. Tankový Pluk"
"LUJRXXZSKV";"#DDR 9. Mot.-Schützen-Rgt."
"LUTZYFMOCX";"BTR-70 S-8"
"LUVISVRXZX";"CMDT SAPEURS"
"LVAQSWFNMM";"DESANT. RAZVEDKA"
"LVHDNFYIJK";"DEFA 30 x2"
"LVHIBNMOIL";"병력 수가 절반으로 줄어든 소규모 보병분대입니다."
"LVIQEPHCNT";"Heeresflieger-Rgt. 30"
"LVJEMGXZHY";"511th Tac. Fighter Sq."
"LVODICYNEO";"7e RHC"
"LVPUSECPON";"MiG-29 [AA3]"
"LVQOSNYLLT";"M47 Dragon II"
"LVROHPZDWF";"FN 4RM/62F MiMo"
"LVRVRIQTYN";"II./Artillerie-Brigade 40"
"LVWKCUVUCY";"12 Afdva"
"LVXBGFWAFW";"PARA. CMDT"
"LWBHQYSFCZ";"Airlifter"
"LWEHDVGSTR";"PzArtillerie-Bat. 85"
"LWEOQFYNJT";"VÝS. M vz.52 82 mm"
"LWIDGHSNTA";"#CZ 5. Motostřelecký Pluk"
"LWIZSBUYSH";"LEOPARD 1V CMG"
"LWKRUWGQFF";"RPG-18"
"LWLWHLSINA";"III,/AR-9"
"LWSGIHWDIN";"M168A2 Vulcan"
"LWSVXPXFJO";"OKHRANA"
"LWUHGAYLXM";"L2A3"
"LXGBGYDETH";"PT-76B"
"LXHBLLQUDL";"특수부대 유닛은 정예 숙련도 효과에 더해 전투에서 받는 제압이 감소하고 더 큰 피해를 줍니다."
"LXMNTKXFVH";"CETME L"
"LXNFRYRRJZ";"4 DIVISIE OFFICIAL BATTLEGROUP"
"LXSSGVFCZV";"2-29th Field Artillery Rgt."
"LXTYDFQNLM";"Mi-8T"
"LXTZFGKIYF";"1. Gebirgsdivision"
"LXVLEXAVFE";"A-6E INTRUDER"
"LXXABYEKYH";"HR.15"
"LXYCRHUCWB";"MAG"
"LXZCDGRBWL";"#TCH 1. Stíhací Letecká Divize"
"LYCBSYTNGC";"NF-5A [HE]"
"LYLIYNBWBN";"Fagot-M"
"LYLYZPUPVJ";"18 pułk czołgów"
"LYQBFIGOSX";"SPW-50PK(MRF)"
"LYRUEPXYZL";"JAGUAR GR.1 [HE2]"
"LYTILFQSZB";"MECH. FUSILEROS (AT-4)"
"LYTQXPNMTG";"79-YA GV. TANK. DIV."
"LYXCGEVYQW";"AML-60 GENDARM."
"LYXVWRMRNP";"1-361. DP"
"LYXWYFSTZY";"LAG-40 40mm"
"LZAICFEGHQ";"49th Field Artillery Rgt."
"LZCGDFYKKW";"PZ.BEF. M48A2GA2"
"LZDHOYDQRX";"#SOV 308-ya Artilleri. Brigada"
"LZDKZXGYXZ";"UNIMOG U1300L LOG."
"LZFIGCSZHX";"III./AR-7"
"LZHXNSTRTU";"VW T3 FELDJÄGER"
"LZMAHPAKHC";"무유도 공대지 로켓은 항공기와 헬리콥터에서 지상 표적을 향해 발사합니다.
흔히 쓰이는 로켓은 일반적으로 능동 유도 체계가 없어 미사일과 구별됩니다. 단순하고 사용하기 쉬운 대신 정확도는 높지 않지만, 단거리 공격이나 지역 포화에 편리합니다. 다양한 탄두를 탑재하며 로켓 포드에서 일제사격하여 막대한 화력을 퍼붓는 경우가 많습니다."
"LZPGDIZNNG";"Fallschirm-Bat. 264"
"LZSKMVVCOD";"12,7&7,62mm"
"LZTJKYFJFO";"TOW 2"
"LZWNZTHEHP";"BM-30 SMERCH"
"LZXRDJAFJA";"2A44"
"LZYGQHYRNX";"#DDR 16. Panzer-Rgt."
"LZZCUILBCY";"폭발물은 대인수류탄, 폭파용 장약과 가방형 폭약, 급조폭발물 등 다양한 형태와 크기로 존재합니다. 강력하지만 사거리가 극도로 짧으며, 돌격부대가 차량을 파괴하거나 벙커·장애물·적이 점거한 건물을 소탕할 때 자주 사용합니다.

폭발물은 매복과 근접전에서 적 보병을 상대로 매우 효과적이며, 특히 숲과 시가지에서 위력을 발휘합니다. 너무 가까이 접근한 적 차량을 공격하는 데도 사용할 수 있습니다."
"M2Brown_T";"M2 Browning - Turret"
"M47Dragon";"M47 Dragon"
"MAANDIVXNX";"MOT. AIRMOBILE LDR."
"MAAXUCNLIR";"1-2. TP"
"MABHAADXIE";"ZAPADORES"
"MACMQXHVSR";"#RFA  31. Panzergrenadier-Brigade"
"MAGHLFUQBV";"TERRITORIALKOMMANDO SÜD"
"MAGYTURMQV";"#UK  4th Armoured Brigade"
"MAHZBLGALV";"Mi-17 [RKT]"
"MANOOAHTHL";"MP5A3"
"MAQAFALXCP";"BRDM-1"
"MATOURVBOJ";"AIM-9B"
"MAWQBUBTXQ";"AC58"
"MAXIVWGAZW";"ZB-500"
"MAYDELVTSW";"REZ. OKHRANA"
"MBBLKCSHOY";"#CZ 4. Tanková Divize"
"MBETMUGGMY";"ZÁSOBOVACÍ BAV-485"
"MBHCRDRPBC";"M1041 FAV TOW-2"
"MBIZZPTSGO";"Fs-PALR FAGOT"
"MBOSKBWXFA";"BTR-80"
"MBOTYTYYUU";"Aufklärungs-Bat. 10"
"MBPZZMIUQY";"FALLSCHIRMPIONIER"
"MBQQCLZZPQ";"RPG-75"
"MBT";"다연장로켓 체계"
"MBTVXGPVKN";"RANGERS"
"MBXMVSZXHA";"CN-105 F1"
"MBXOQXDBPE";"2. PLRP"
"MBXYDRGMCS";"2-2nd Arm. Cavalry Rgt."
"MBYBCTBNVY";"MOTOSTŘELCI"
"MBYGVCKLPO";"83mm"
"MBZSYIIVKN";"Pz.Gren.-Lehr-Bat. 92"
"MCAGTUSFYL";"GATLING"
"MCAJJKOVRM";"2 gb 100 pz"
"MCCKZBSDGI";"Velitelství a štáb 4. TD"
"MCCRCEHFWN";"CL-89"
"MCDAJDQJZS";"MP-40"
"MCFRWYNNLR";"Raketenartillerielehr-Bat. 122"
"MCHROWGHUD";"T-8M"
"MCHUPCOTHR";"GAZELLE CELTIC"
"MCICPGSBZB";"SV 1891/30 PU Mosin"
"MCISVQOCYI";"M1 Carbine"
"MCLTGNPRGG";"2-JagdG 74"
"MCLXLYEQWE";"#CZ 9. Tanková Divize"
"MCMJWIGLPU";"Mi-6A ZAOP."
"MCMLICZCQT";"1-44-y Gv. Tank. Polk"
"MCOWHZVUJT";"M101"
"MCRJETTTTB";"T-72A Obr. 81"
"MDCAIFALFD";"Test_Unit"
"MDCVMQRRRA";"M1 81mm"
"MDDCUMPCOQ";"Pezikó"
"MDEHBBQZIB";"Jäger-Bat. 16"
"MDJVFZWLBF";"F-104G [AA]"
"MDKAYMXNLJ";"BWR-1D"
"MDMUZCOQJY";"15th/19th KRH"
"MDMYTKNBVP";"공수공병 지휘관"
"MDRMTOLKGM";"Jäger-Bat. 47"
"MDSZNFNWIU";"FV438 SWINGFIRE"
"MDTWMPNMYH";"1075-y Zen. Rak. Polk"
"MDUFHZGUCM";"AS.11"
"MDVQMWBOBC";"T-55A"
"MEFJREEEDU";"#UK  2nd Infantry Div."
"MEGNWNUURX";"280 mm"
"MEITBYLAKO";"Luftwaffe"
"MEMWEKOWXV";"M45"
"MEMWTODRGA";"#CZ 1. Armáda ČSLA"
"MENVASJCTK";"3-8 Bah"
"MESIJBBFOO";"BO-105M FÜH."
"MEUTKUPSBN";"1-174-y Gv. MSP"
"MFBRYUDOGS";"Escadre de Chasse 3"
"MFDBYXZWQD";"KDM STINGER"
"MFDMGVDDXP";"PARAS"
"MFGOSVJQOC";" Feldführung 5. Armee"
"MFIGBHSTVT";"172-y otd. Vertolotnyy Polk"
"MFIMVFYCTX";"#SOV 245y Gv. MSP"
"MFJFLIMMKD";"KULOMETČÍCI"
"MFJZNDDGRP";"S-25O"
"MFSNNGYQQT";"BEVEILIGING CMG"
"MFSVQNUHLP";"520-y Otd. Zen. Rak. Bat."
"MFTHYAFPKR";"8 BRYG. ART. ARMAT"
"MFUMSADAWG";"TO-55"
"MFVTBCQKBP";"KPVT"
"MFYCRLTFAU";"유닛의 가격대가 어느 수준인지 보여주는 표시입니다.

#pi3{파란색} 표시는 해당 유닛의 가격이 상위 25%에 속함을 뜻합니다.

#pi2{초록색} 표시는 두 번째로 높은 가격대를 뜻합니다.

#pi1{주황색} 표시는 평균보다 낮은 가격대임을 뜻합니다.

#score_05{빨간색} 표시는 가장 낮은 가격대에 속함을 뜻합니다.
"
"MGAMVWUHBZ";"PAR 70"
"MGAPVPPXBT";"MIRAGE IV [SEAD]"
"MGBRWNRTVC";"S-8KOM"
"MGCYHPDFXF";"4-Air Defence Rgt."
"MGEDQPDHMU";"Remington 700"
"MGFFZLTMBD";"C.14B [AA1]"
"MGGHQLKNDV";"LEGIONNAIRES (APILAS)"
"MGHQMWFIVS";"M113A1 RCL"
"MGMTHXMNTT";"SD-100"
"MGNGAIXNPT";"1ste Karabiniers"
"MGOMQJPALJ";"VPB"
"MGRECLTOAI";"Mi-8TB"
"MHDTYUFKDU";"AUFKL. Mi-8TB"
"MHFMWIELFI";"ZiS-3 76,2mm"
"MHGNTMLUFT";"BMD-1KSh SOROKA"
"MHJDUQIBCF";"2A46"
"MHMWPRFFSG";"9th/12th Royal Lancers"
"MHOMRQZWMQ";"PzGrenadier-Bat. 32"
"MHQTTGGPDC";"AS.11"
"MHXSMVUROG";"M2HB 12,7mm"
"MHXXMQCHVQ";"M-240 (3O8 Nerpa)"
"MICGDOSHSK";"MiG-23MLD [AA1]"
"MICXNIFZRN";"11 pułk zmech."
"MIDBWJWFZU";"2-49. MSP"
"MIDEZLEEGP";"L16 81mm"
"MIEPDDNSEV";"TORNADO GR.1 [SEAD]"
"MIGWPXRBVC";"1-60. TP"
"MIHDWGNTMH";"VLRA MILAN"
"MIJEMZJUQM";"2-5th Field Art."
"MINGNQHLTO";"COMRECCE"
"MINOBGNNQN";"3. PANZERDIVISION"
"MISPYPXCSH";"ILTIS MILAN"
"MIWSIDCLLW";"MARINIER M29 81mm"
"MJDHVPLRYN";"NR-30 x2"
"MJDTJXJLOP";"15 Painfbat"
"MJEGXMKEOY";"1-37 pz"
"MJELVVAKKS";"곡사포는 역사적으로 일반 포보다 낮은 포구속도와 높은 사각으로 포탄을 발사하는 특정 종류의 포병화기를 뜻했습니다. 시간이 지나면서 곡사포와 일반 야포의 구분은 점차 흐려졌고, 두 종류 모두 긴 포신, 연장된 사거리, 추가 장약, 높은 사각을 갖추게 되었습니다. 자주포를 포함한 많은 현대 포병체계가 현재는 곡사포라는 명칭을 사용합니다."
"MJFJKCWIAW";"Jaguar FR"
"MJGTCSNBYE";"GCT F1"
"MJKFJYGBOS";"GLADIO"
"MJLWWLUNKV";"Panzer-Lehr-Bat. 91"
"MJMLGHNZHN";"2ND MARINE DIVISION"
"MJTSKLVZNK";"AH-1F C-NITE"
"MJTYKXJPDQ";"2-14. TP"
"MJVJLXNITO";"#SOV 322-y MSP"
"MJWWGWRVHF";"TOA C/C I-TOW"
"MJYCVBYRJA";"Malyutka-M"
"MKCJTYDKDB";"GRENZ-FÜH."
"MKHREUVYBX";"PLAMYA 30mm"
"MKJXWFUEGH";"1-57. MSP"
"MKKCYUIFBN";"DESANT. 2S12 120mm"
"MKNBMYZSZR";"PzArtillerie-Bat. 355"
"MKNQYGBBZS";"78th Engineer Bat."
"MKPXMARWZO";"AMX-13 VCI 12,7mm"
"MKQYNBWDTU";"1-390-ya Gv. Art. Brigada"
"MKSDTRPBPU";"(1st Fighter Division)"
"MKYUCOFJOG";"Pionier-Bat. 110"
"MLCUGBKUWP";"10 (Vol.) Para Btn."
"MLDGUPKPKD";"AKS-74"
"MLEHSXDECR";"MiG-23BN [AT]"
"MLETWMWUAT";"AK-74"
"MLIGMJSOXP";"1-325th PIR"
"MLJIRDYOXA";"경비"
"MLJZQDFNHV";"Arkan "
"MLKGMGKBEQ";"2A46-2"
"MLMQXGCSJM";"SPW-40P2(K)"
"MLMSAOMADN";"1-PR-20"
"MLONFZRXVQ";"L2A3"
"MLOUTMLCKW";"AGM-65G Maverick"
"MLQNTFWCKY";"T-72M1K"
"MLRS";"다연장로켓 체계"
"MLRZVXIERN";"AJ.168"
"MLSEAMCQZT";"CBU-72"
"MLUSJYNEJD";"4-75. ThdBr"
"MLXJTHHTHI";"Token inexistant TSQUAAPXLS dans SERIOUS_Localisation_Unites"
"MLZZUVUCMO";"1-7-y Gv. Tank. Polk"
"MMAXBNZUZX";"JAGUAR GR.1 [CLU]"
"MMDRJOUIHY";"#RFA  2. Panzergrenadier-Division"
"MMHXGTGRDD";"ŽENISTÉ"
"MMQEQHXPPR";"MG-42/59"
"MMTDVAOCSW";"M40A1 RCL"
"MMTEMSQGXD";"MTW M113A1G"
"MMXOIFHJCS";"SS-30"
"MMYFVWZUMW";"Super 530D"
"MNBFDSCWNZ";"113-y Razvedka Bat."
"MNBODHVUJP";"1-211-y Gv. Art. Polk"
"MNBZBDXACZ";"로켓은 로켓 엔진으로 추진되는 탄두 탑재 무유도 발사체입니다. 다른 차이점도 있지만, 능동 유도 체계가 없다는 점에서 미사일과 구별됩니다.

로켓을 사용하는 포병 유닛은 낮은 정확도를 다수의 로켓으로 넓은 지역을 신속하게 포화하고 파괴하는 능력으로 보완합니다."
"MNCCTZCABH";"M577 QUEEN MARY CP"
"MNHDUKRMHA";"1-87-y Art. Polk"
"MNJUQKYWMU";"251. PLRP"
"MNKJFKTBAO";"CVR(T) SCIMITAR"
"MNNEIFTSAA";"F/A-18A [AA1]"
"MNOKRDGVCP";"MIRAGE 5 F [HE]"
"MNPZHFSOSA";"16th/5th QRL"
"MNQGKUBNLO";"LSV M2HB"
"MNRVVTMQMX";"Panzer-Bat. 194"
"MNSGAKYBGL";"84mm"
"MNUUYJSMWH";"3-47. DP"
"MNUVYUAHSF";"AZP S-60 57mm"
"MNXRQCDUND";"GAU-8/A Avenger"
"MOCUUQMJKE";"DESANT. M43 82mm"
"MOHWBUSSGH";"MiG-27M [NPLM]"
"MOKOYCDVFD";"PIECHOTA (SVD)"
"MOLWPVHPXS";"BUCCANEER S.2B [SEAD]"
"MOMTDYGNIS";"FRP ROLAND 2"
"MONMBOCOKH";"PaK57"
"MOQZGQRHUD";"GAZ-66 SNAB."
"MOSYIDFAAN";"L4A4"
"MOUWFQOAAF";"1-18th Field Artillery Rgt."
"MOVVNDQBSX";"#SOV 67-y Gv. MSP"
"MOXHFFJHJJ";"ZU-23-2"
"MOYJRXXCZG";"3-164-y Gv. MSP"
"MOYUPPRZOW";"W-3 SOKOŁ "
"MOZPWKLJDN";"중기관총"
"MPAKNTFQTP";"R-98MR"
"MPBDHGDDCQ";"2-49 pz"
"MPBZQQYQBJ";"FIM-92 STINGER"
"MPCOMBDHQU";"VÝS. PRŮZKUMNÍCI"
"MPEXTIENGT";"MiG-29 [AA2]"
"MPGAARYITE";"I./AR-7"
"MPICRFWCJH";"VBL MILAN"
"MPIWJFCLVE";"1-302-y Gv. MSP"
"MPJKQHJNMI";"#CZ 68. Motostřelecký Pluk"
"MPLCLKEEEB";"MFRW RM-70 [CLU]"
"MPNNQZQRRW";"LUFTSTURM-JÄGER (Metis)"
"MPOLZXWZBL";"M vz. 52"
"MPRDEUIZHM";"933-y Zen. Art. Polk"
"MPRDIBSLUL";"Velitelství a štáb 19. MSD"
"MPRVLPMVZK";"돌격소총"
"MPSYEUILQF";"1st Canadian Air Division"
"MPTRCNFPGI";"T-55A"
"MPUXSNOHQZ";"2-82nd Field Artillery Rgt."
"MPYEMKNRNP";"46 Painfbat"
"MPZUNNMWPM";"GENIE VERK"
"MQACNKVLUC";"NSV"
"MQFPVQLFNX";"18 bdes"
"MQHZDRVFJC";"DESANT. BELOZOR"
"MQLRQTFKHU";"D-30 122mm"
"MQLSAGQGDJ";"A-7D CORSAIR II"
"MQOZMVGKHB";"81st Tac. Fighter Wing"
"MQQECXCDPI";"PzGrenadier-Bat. 52"
"MQQITGYWUT";"L46"
"MQQJEEUSRB";"T-80U Obr. 89"
"MQRGWJFSVX";"Su-27S [AA]"
"MQSKCHLIPD";"FUSILEROS (BMR)"
"MQTTPDHFMV";"QF 25-Pdr"
"MQWCCDGSZL";"AML-90"
"MQXWVLXPFD";"K M-46 130mm"
"MQZRQMCFXG";"1er Escadrille"
"MQZWGTLZYQ";"미 공군 경비대"
"MRAJFTEOZC";"CERBERE 76T2 20mm"
"MRBOKCBPXP";"4E DIVISIE"
"MRBYJNLNAT";"MiG-21bis [HE]"
"MRCDZHQVYK";"#SOV  247-y Gv. MSP"
"MRCWGOVRZU";"EA-6B PROWLER [EW/SEAD]"
"MRCZBVKKVZ";"2A46-1"
"MRDBYNSEWB";"M60A1 RISE CP"
"MRGDDWWHJW";"2ND INF. DIV. OFFICIAL BATTLEGROUP"
"MRHAGHRCJK";"M114"
"MRMLUELRAX";"군사경찰 지휘관"
"MRNBDPFULI";"2-67-y Gv. MSP"
"MRNQEWIJPV";"UH-1D MUN."
"MROFZGCQCS";"폭격입니다. 폭격 임무에는 다양한 유도 또는 무유도 폭탄을 사용할 수 있습니다. 폭탄은 폭풍과 파편 피해를 주는 일반 폭탄부터 집속탄, 네이팜까지 종류가 다양합니다."
"MRRMITRIFB";"UK vz.59T"
"MRSCPEFCNO";"2 Para Battalion"
"MRTGFHMJHS";"FLA-RAK. IGLA"
"MRVIDGIZSB";"Groep Eindhoven"
"MSCFCVKRRU";"AH-1F C-NITE"
"MSEDZHBGXB";"3-353-y Gv. Tank. Polk"
"MSEOJUVTFS";"114 Afdva"
"MSEOMZACEH";"OKHRANA"
"MSFMEONPUA";"A.109HA-1"
"MSFNAUPETG";"M115"
"MSHWVASPQJ";"11e Rgt. d'Artillerie"
"MSJHSIXKGJ";"RES. M113A1"
"MSKFFYIDSP";"3-62. MSP"
"MSKOXJAKKH";"C.14B [AA2]"
"MSMBAKRKMY";"REZ. T-55AK"
"MSNGLCZFKZ";"157-YA MTSK OFFICIAL BATTLEGROUP"
"MSNHCCEQDM";"GSh-30k"
"MSTBCUCXJI";"11 DPanc"
"MSUSPOJBYT";"PZ.GRENADIER"
"MSVFRQTFOD";"H wz. 1938/85 122mm"
"MSVIEZBTGS";"Queen's Own Highlanders"
"MSVXHLZCHZ";"119kg"
"MSWQNCKWQO";"Pionier-Bat. 310"
"MSWVAQKMDW";"2-81st Armored Bat."
"MSZAYXQBPC";"51 pułk zmech."
"MTAAFUTYTL";"4-211-y Gv. Art. Polk"
"MTBZDVOXFW";"M-46"
"MTEHADENDP";"30 RES. DYWIZJA ZMECH."
"MTFMIXTJID";"L44"
"MTFSHNYGEJ";"D-10T2S"
"MTGLPEEASU";"RÜGENER GRUPPIERUNG"
"MTHHHNGRRQ";"V-150 COMMANDO"
"MTIJVQOQZG";"495th Tac. Fighter Sq."
"MTJLNJJFYX";"M-24F"
"MTPFHRHZLA";"QF 20-pdr Mod. B"
"MTWNQQENGK";"2-278-y Gv. MSP"
"MTYIKSNMIW";"5 br"
"MTYISMQHVO";"1-10. MSP"
"MTZQJPHEVZ";"5-y Razvedka Bat."
"MUAPGAWOXM";"108mm"
"MUBTTZFJHU";"Tampella"
"MUEVDWBZLT";"S-24"
"MUGHIQBLCY";"T-72M1D"
"MUGMPUTSYS";"NIEB BER. TOPAS R-3M"
"MUHJCLJSOI";"Mi-24V [RKT2]"
"MUJDCTBJEV";"ALOUETTE III"
"MUMDMYRTRY";"Panzer-Bat. 533"
"MUPNDRZRUS";"BOFORS L70"
"MUUGHLYRWV";"1. LUFTLANDE-DIVISION"
"MUVUYARKER";"P4 PC LEGION"
"MUXJFZEAMP";"C.12 [NPLM]"
"MUYAMIWFVR";"ZGRUPOWANIE DESANTOWE"
"MUZFZIGPAJ";"EM-15e DI"
"MVBPFITIYU";"102 Infbat"
"MVCTIKTQKC";"M197"
"MVEBGIEAPQ";"MIRAGE 2000C RDM [AA1]"
"MVEFKZJLBE";"12e Ligne"
"MVEQJYSHWF";"L-10D3"
"MVHMXNZYXN";"경보병 (Dragon)"
"MVPFPJJNCL";"#RFA  3rd Heeresflieger-Kdo"
"MVPRVDFRNG";"Raketenrohr 80"
"MVPTZAGOHZ";"Velitelství a štáb 3. MSD"
"MVRDUELVUS";"CABALLERIA"
"MVRNOKKRTV";"1-1st Cavalry Rgt."
"MVSHTKGFVI";"Mi-14PS"
"MVSUERSJQA";"MG-42/58 7,62mm"
"MVUBDSQMBB";"5E DIVISION BLINDEE"
"MVUVRALVWU";"D-10T2S"
"MVVJSQZIYL";"VLRA PMB"
"MVXKWGESXW";"35-YA OG DESANTNO-SHTURMOVAYA BRIG."
"MVZTBWNAVK";"1-67. MSP"
"MWAKPLAFLY";"Hydra 70"
"MWBXWVKMUP";"4. PANZERGRENADIER"
"MWCCWPKTOX";"DIVISIÓN DE INF. MECA. 'GUZMÁN EL BUENO'"
"MWCNQIYIJN";"JÄGER (PzF)"
"MWCPVVGBAX";"L43A1"
"MWCWUNYGOM";"#SOV  241-y Gv. MSP"
"MWGJJWFZNG";"MIM-23B I-Hawk"
"MWIFRWQQLO";"ROVER 101FC"
"MWIWLCRORJ";"RES. C5 7,62mm"
"MWKVACPLQI";"Mi-8T MUN."
"MWPMGIXEBR";"PZ.GRENADIER"
"MWWYCVWTEY";"1-290-y Art. Polk"
"MWYVVQSETU";"DESANT. KOM."
"MWYXIVGYFT";"A-1A"
"MWZZVBTCYA";"FlaRak-Bat. 32"
"MXAYVIJZRD";"L46"
"MXCFHQFUOC";"1-74-y Gv. Tank. Polk"
"MXDSKSKQPY";"2-67. MSP"
"MXFABGTAQV";"LEOPARD 2A4(B) CMG"
"MXFMUMQPUU";"1-2 pa"
"MXHJHGKURY";"2A18"
"MXPDSUTTTO";"#CZ 51. Motostřelecký Pluk"
"MXTKDYIMOA";"1-PR-19"
"MXXBKAFNGG";"M103"
"MXZDRAZVYG";"FJB41-LStR40"
"MYDADHAUAP";"BOFORS 40L70G"
"MYFRUWNUCB";"AZP-23"
"MYFWHQVXOW";"11e Cuirassiers"
"MYIGLKYNHW";"차량화소총병"
"MYJDLABFYK";"Flugabwehr-Rgt. 340"
"MYLSLOLEUP";"CMDT GENDARMES MOBILES"
"MYMSIAAGHQ";"#DDR Geschoßwerfer-Abt. 5"
"MYOGQXCIMR";"MiG-29A [AA]"
"MYOWSEXFKG";"183. PLRO"
"MYSCKYGCXD";"PANZER 57"
"MYTBPJFJIV";"3-1st Attack Helo. Bat."
"MYTVMZZZQR";"Panzer-Bat. 643"
"MYUEQEOTJD";"돌격분대"
"MYWPHASGWX";"GAZELLE PC"
"MYWRZPGOVX";"TKA TIP-56 37mm"
"MYXDLHBHSO";"KPVT"
"MYXGOTDVOI";"#SOV 120-y Gv. MSP"
"MYZINGMDXL";"LANDWEHR"
"MZBRAOHOQW";"PANSERSPEJDERE"
"MZBXZQHKRR";"M41-DK1"
"MZDCJGQHCY";"GAZELLE CANON"
"MZDTUPPMNI";"#CZ 1. Tanková Divize"
"MZENEXRPWT";"3-7 Bah"
"MZGETGEFVD";"M114"
"MZMQKRNNNS";"Su-17M4 [TRM]"
"MZONZDXLPW";"RAF Germany"
"MZQGFAQPAQ";"SCOUTS (LAW-80)"
"MZQSNCVATG";"3-24 pcz"
"MZSCSFTUQN";"COMMANDOS"
"MZTLWYHGRJ";"s.Jäger-Bat. 532"
"MZURXCKKPZ";"Token inexistant MZURXCKKPZ dans SERIOUS_Localisation_Unites"
"MZUVMQWNBB";"Geb.Jäger-Bat. 233"
"NAKLSNJNPR";"PzArtillerie-Bat. 345"
"NALXQCOVPK";"1-67-y Gv. MSP"
"NANHRSDOEP";"1-239-y MSP"
"NAOILKROPM";"VBK 44"
"NAWBWHWUAR";"F-4E PHANTOM II [AA]"
"NAZRZXCSOA";"MIRAGE III E [SEAD]"
"NBETCNKODY";"11E DIVISION PARACHUTISTE"
"NBFEMQBNXJ";"#UK  49 Infantry Brigade"
"NBFYEXIKXF";"TOW 2A"
"NBGCMXIDXB";"1-MSR. 33"
"NBHILHMMKM";"GEB.JÄGER"
"NBITHCWALV";"MARDER 1A1"
"NBLCMUDIFX";"4-585-y Art. Polk"
"NBMVZGIYEN";"UAZ-469 KOMENDATURA"
"NBRCNGTKZY";"DESANT. ZWIADOWCY"
"NBSBDSSWDW";"Su-24M [LGB1]"
"NBXSIIIVRT";"MiG-21MF [AA]"
"NCCGXXQDUE";"3-119-y Otd. Tank. Polk"
"NCCUBOJCEK";"#RFA  62. Heimatschutz-Brig."
"NCGIBCDXZT";"Panzer-Bat. 151"
"NCKSQTGGCS";"PTŘS FAGOT"
"NCKYTLPTQA";"AH-1S COBRA"
"NCLATBNUQL";"GVARDEITSY (SVD)"
"NCMPKIEYFV";"BRDM-2U"
"NCNVQGBJJN";"Su-17M4 [AT]"
